Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9042232,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_FMLE,2001,,,,,,,73.0 [72.8-73.4],72.99985,72.78916,73.35103,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9044658,WHOSIS_000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2012,,,,,,,66.4 [65.5-67.6],66.38899,65.51447,67.60568,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9045015,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,SEX_FMLE,2012,,,,,,,80.9 [80.9-81.0],80.90535,80.86023,80.95047,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9045662,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,,,,,,,78.6 [78.6-78.7],78.61058,78.5619,78.65927,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9045687,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,,,,,,,78.5 [78.5-78.6],78.52889,78.48559,78.62823,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9045804,WHOSIS_000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_FMLE,2006,,,,,,,52.2 [51.2-53.2],52.15396,51.206,53.24619,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9047084,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_BTSX,2005,,,,,,,72.6 [72.1-73.3],72.61943,72.0682,73.27063,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9047267,WHOSIS_000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2006,,,,,,,62.0 [61.2-62.7],61.98383,61.23877,62.71385,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9047559,WHOSIS_000001,COUNTRY,GTM,YEAR,AMR,Americas,SEX,SEX_MLE,2017,,,,,,,70.0 [69.8-70.4],70.04336,69.775,70.43504,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9047747,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_BTSX,2012,,,,,,,74.3 [74.2-74.5],74.28202,74.18081,74.46858,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9047852,WHOSIS_000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2015,,,,,,,65.8 [65.4-66.3],65.80854,65.43148,66.25445,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9047881,WHOSIS_000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2000,,,,,,,73.0 [73.0-73.1],73.01343,72.95947,73.12795,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9048429,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_FMLE,2007,,,,,,,73.6 [73.6-73.7],73.61541,73.5509,73.72293,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9050133,WHOSIS_000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_BTSX,2021,,,,,,,70.1 [69.5-70.9],70.14394,69.50822,70.93961,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9050606,WHOSIS_000001,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,79.3 [79.2-79.4],79.25869,79.18177,79.42432,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9052433,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2001,,,,,,,66.0 [65.5-66.6],65.95954,65.45603,66.60055,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9053340,WHOSIS_000001,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_BTSX,2013,,,,,,,75.0 [75.0-75.1],75.00346,74.95924,75.11153,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9054512,WHOSIS_000001,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_FMLE,2007,,,,,,,77.1 [77.0-77.2],77.10645,77.03929,77.2182,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9056269,WHOSIS_000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_FMLE,2011,,,,,,,77.5 [77.3-77.7],77.48026,77.32451,77.68134,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9056638,WHOSIS_000001,COUNTRY,BIH,YEAR,EUR,Europe,SEX,SEX_MLE,2011,,,,,,,74.3 [74.3-74.5],74.34124,74.26515,74.48469,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9056703,WHOSIS_000001,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_FMLE,2017,,,,,,,76.9 [76.8-77.1],76.88623,76.75897,77.08064,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9057279,WHOSIS_000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_BTSX,2019,,,,,,,78.9 [78.8-79.1],78.89056,78.75625,79.12602,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9057450,WHOSIS_000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,SEX_BTSX,2006,,,,,,,75.3 [75.2-75.5],75.3365,75.18546,75.52803,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9058047,WHOSIS_000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_FMLE,2005,,,,,,,50.2 [49.3-51.5],50.24638,49.31418,51.52304,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9059770,WHOSIS_000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2003,,,,,,,66.1 [65.7-66.6],66.11821,65.71006,66.5713,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9060281,WHOSIS_000001,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_BTSX,2006,,,,,,,57.7 [56.2-59.3],57.74388,56.22573,59.34953,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9061111,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_MLE,2015,,,,,,,63.5 [62.7-64.4],63.54226,62.67172,64.40764,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9061987,WHOSIS_000001,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2000,,,,,,,70.4 [70.0-71.1],70.38244,70.00776,71.05673,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9062083,WHOSIS_000001,COUNTRY,LBR,YEAR,AFR,Africa,SEX,SEX_MLE,2021,,,,,,,62.6 [61.3-63.7],62.64177,61.33239,63.73645,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9063256,WHOSIS_000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_BTSX,2019,,,,,,,63.2 [62.5-64.2],63.2293,62.49013,64.19472,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9063809,WHOSIS_000001,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_MLE,2016,,,,,,,53.6 [52.8-54.6],53.59516,52.75165,54.55164,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9063880,WHOSIS_000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_MLE,2010,,,,,,,74.6 [74.4-74.9],74.61933,74.41382,74.87426,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9064310,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2003,,,,,,,65.2 [64.7-65.8],65.2036,64.7094,65.76043,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9064538,WHOSIS_000001,COUNTRY,ATG,YEAR,AMR,Americas,SEX,SEX_FMLE,2007,,,,,,,77.8 [77.6-78.0],77.76707,77.56207,78.01881,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9065520,WHOSIS_000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2008,,,,,,,79.9 [79.9-80.0],79.90918,79.90646,79.97119,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9065743,WHOSIS_000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_FMLE,2005,,,,,,,83.3 [83.2-83.3],83.25259,83.19637,83.30881,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9066573,WHOSIS_000001,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,71.9 [71.4-72.3],71.8691,71.41295,72.33257,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9066703,WHOSIS_000001,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_BTSX,2019,,,,,,,74.8 [74.8-74.9],74.81868,74.7861,74.91817,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9067024,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2000,,,,,,,81.1 [81.0-81.1],81.05728,81.02401,81.1403,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9068369,WHOSIS_000001,COUNTRY,SLV,YEAR,AMR,Americas,SEX,SEX_MLE,2009,,,,,,,69.5 [69.3-69.8],69.52408,69.33752,69.77105,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9069588,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2002,,,,,,,80.8 [80.8-80.9],80.79351,80.77289,80.88197,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9069601,WHOSIS_000001,COUNTRY,SLV,YEAR,AMR,Americas,SEX,SEX_MLE,2012,,,,,,,71.5 [71.3-71.7],71.46108,71.27436,71.69955,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9070033,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,63.1 [62.2-64.2],63.13613,62.23965,64.19835,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9070534,WHOSIS_000001,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_MLE,2014,,,,,,,70.7 [70.6-70.9],70.74198,70.61092,70.92241,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9070542,WHOSIS_000001,COUNTRY,GIN,YEAR,AFR,Africa,SEX,SEX_BTSX,2009,,,,,,,57.9 [57.1-58.8],57.85559,57.07711,58.84391,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9071434,WHOSIS_000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2002,,,,,,,74.0 [73.7-74.4],74.04671,73.70049,74.44585,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9073582,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2018,,,,,,,65.7 [65.0-66.7],65.71889,64.96204,66.66539,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9073916,WHOSIS_000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2018,,,,,,,72.0 [71.5-72.5],71.95284,71.51367,72.47058,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9074263,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_BTSX,2016,,,,,,,81.3 [81.3-81.4],81.34048,81.33666,81.41028,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9074570,WHOSIS_000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_FMLE,2008,,,,,,,77.8 [77.5-78.2],77.78356,77.5107,78.17431,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9075806,WHOSIS_000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2017,,,,,,,71.6 [71.1-72.0],71.56506,71.14233,72.03831,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9076032,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2001,,,,,,,72.2 [71.6-72.9],72.18472,71.58628,72.92106,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9076516,WHOSIS_000001,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,76.9 [76.8-77.1],76.94203,76.78303,77.1408,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9076668,WHOSIS_000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2016,,,,,,,73.9 [73.4-74.4],73.89046,73.42142,74.43379,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9076916,WHOSIS_000001,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2003,,,,,,,67.0 [66.4-67.7],67.01833,66.38503,67.65047,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9077077,WHOSIS_000001,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2010,,,,,,,74.8 [74.6-75.1],74.80818,74.58067,75.1423,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9077090,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,SEX,SEX_FMLE,2015,,,,,,,64.7 [63.9-65.6],64.7463,63.90317,65.62088,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9077898,WHOSIS_000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2008,,,,,,,68.8 [68.3-69.4],68.84079,68.28473,69.4429,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9078161,WHOSIS_000001,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_MLE,2002,,,,,,,73.7 [73.7-73.8],73.69652,73.68667,73.78081,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9079795,WHOSIS_000001,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_MLE,2012,,,,,,,71.5 [71.5-71.6],71.50536,71.47125,71.59022,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9080084,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,71.6 [71.6-71.7],71.61657,71.59687,71.72094,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9081509,WHOSIS_000001,REGION,WPR,YEAR,,,SEX,SEX_FMLE,2000,,,,,,,74.8 [74.5-75.2],74.8259,74.53003,75.19244,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9081565,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2009,,,,,,,59.1 [58.3-59.9],59.05814,58.29686,59.93506,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9081866,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,74.4 [74.4-74.5],74.43297,74.37576,74.54964,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9082169,WHOSIS_000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2002,,,,,,,77.6 [77.5-77.8],77.60836,77.53846,77.76201,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9083151,WHOSIS_000001,REGION,EUR,YEAR,,,SEX,SEX_MLE,2018,,,,,,,74.6 [74.5-74.7],74.58528,74.47272,74.74728,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9084102,WHOSIS_000001,COUNTRY,DOM,YEAR,AMR,Americas,SEX,SEX_BTSX,2006,,,,,,,72.8 [72.3-73.6],72.80246,72.25802,73.62175,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9085797,WHOSIS_000001,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,,,,,,,77.5 [77.1-78.0],77.53897,77.12229,78.0081,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9086399,WHOSIS_000001,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_MLE,2002,,,,,,,64.4 [64.3-64.6],64.42536,64.33557,64.58955,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9086519,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_MLE,2001,,,,,,,68.8 [68.5-69.1],68.7527,68.52046,69.1187,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9086734,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_FMLE,2016,,,,,,,78.1 [78.1-78.2],78.10095,78.07682,78.21141,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9087383,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,55.7 [55.0-56.8],55.72883,54.99886,56.79449,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9087430,WHOSIS_000001,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_FMLE,2017,,,,,,,77.5 [77.2-77.7],77.4574,77.24279,77.74939,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9087490,WHOSIS_000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_BTSX,2014,,,,,,,60.1 [59.2-60.9],60.06789,59.22306,60.90395,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9087516,WHOSIS_000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_MLE,2006,,,,,,,53.3 [52.6-54.1],53.26861,52.56415,54.08123,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9088201,WHOSIS_000001,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_MLE,2014,,,,,,,55.1 [53.9-56.3],55.14184,53.90427,56.28392,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9088286,WHOSIS_000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2001,,,,,,,69.8 [69.2-70.6],69.8103,69.174,70.62541,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9089295,WHOSIS_000001,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2011,,,,,,,73.0 [72.5-73.7],73.03483,72.47058,73.65893,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9090052,WHOSIS_000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,,,,,,,57.2 [56.4-58.0],57.20933,56.42578,57.95616,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9090942,WHOSIS_000001,REGION,EMR,YEAR,,,SEX,SEX_BTSX,2021,,,,,,,68.5 [68.0-69.2],68.48744,67.96792,69.2425,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9091165,WHOSIS_000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2003,,,,,,,77.6 [77.5-77.7],77.57321,77.46934,77.74487,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9091860,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_FMLE,2007,,,,,,,78.2 [78.0-78.6],78.22983,77.97934,78.55078,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9092110,WHOSIS_000001,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_FMLE,2012,,,,,,,82.6 [82.5-82.7],82.62755,82.54892,82.70619,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9093221,WHOSIS_000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2002,,,,,,,57.7 [57.0-58.5],57.74937,56.99479,58.51252,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9094931,WHOSIS_000001,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,72.1 [72.0-72.3],72.11616,71.97357,72.29863,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9095523,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_MLE,2003,,,,,,,73.3 [73.0-73.5],73.28424,73.00188,73.52849,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9095679,WHOSIS_000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_BTSX,2018,,,,,,,76.4 [76.1-76.8],76.43584,76.10497,76.84392,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9096081,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,78.7 [78.4-79.0],78.68842,78.39784,79.01759,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9096218,WHOSIS_000001,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_FMLE,2008,,,,,,,63.3 [62.6-64.1],63.27633,62.64578,64.0529,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9096273,WHOSIS_000001,REGION,WPR,YEAR,,,SEX,SEX_MLE,2006,,,,,,,71.2 [70.9-71.6],71.21712,70.92055,71.57173,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9096628,WHOSIS_000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_MLE,2016,,,,,,,58.5 [57.5-59.6],58.48913,57.5029,59.62924,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9096775,WHOSIS_000001,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_MLE,2010,,,,,,,67.6 [67.1-68.4],67.63257,67.12014,68.36763,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9097540,WHOSIS_000001,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_BTSX,2014,,,,,,,73.2 [73.1-73.3],73.15346,73.11838,73.26312,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9097552,WHOSIS_000001,COUNTRY,DOM,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,,,,,,,73.3 [72.7-73.8],73.29461,72.71383,73.83504,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9099514,WHOSIS_000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_BTSX,2018,,,,,,,63.5 [62.6-64.5],63.47224,62.59427,64.49129,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
